,用户名称,用户性别,用户id,vip等级,用户评论,评论点赞次数,评论时间
0,串烧牛丸,保密,12797135,5,为啥不是荒野记录[doge],0,1629194121
0,咸鱼加大plus,保密,391128439,4,哇,0,1629194094
0,挖到一个大白菜,保密,383810430,4,说实话，在饭点的时候发，很良心,0,1629194056
0,南城雨已息,保密,106265285,2,23分钟前出息了,0,1629194040
0,坦诚丶,男,153875965,3,跟羊长的好像,0,1629194015
0,介不似麻好银啊,男,636515791,4,但凡你在荒野生存学到“架火”那家伙的半点本事，这🐏也不敢不吃你的🌿[doge],0,1629193978
0,蜜雪冰城不周山分店,保密,26063867,5,这🐑小伙真的帅，就是旁边带口罩的不咋地，影响观感[辣眼睛],0,1629193980
0,bili_388558464,保密,388558464,3,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊来了,0,1629193961
0,bili_23477951105,保密,645766469,3,荒野求生是第一天就猝死了吗？[doge],0,1629193953
0,柚子--_,保密,350557909,5,帅小伙真帅，就是有点丑,0,1629193911
0,卧槽这个人是帅比,保密,329974463,5,震惊一男子竟让兄弟二人独自荒岛求生 自己竟然吃独食[doge],0,1629193960
0,阳瑟尔,男,500855966,3,奥我的天，我不知道什么时候关注了一个大帅比,0,1629193722
0,阿婕21画,保密,100960306,5,有正宗靠谱的链接吗,0,1629193604
0,帅的过分的家伙,保密,38517978,4,决战荒野第二期，是捡到一个羊场,0,1629193589
0,帅的过分的家伙,保密,38517978,4,找不到就回市场买，不丢人[doge],0,1629193551
0,哈牛露柚子,保密,305470671,3,[打call],0,1629193519
0,啥也不是的猪吖,男,455211414,4,封面魔鬼[doge],0,1629193499
0,单身党丶躺平,保密,221833110,5,荒岛求生,0,1629193477
0,catharine-Lucife,女,65401298,4,省流：4:40第一声妙,0,1629193461
0,西瓜瓜不顶呱呱,保密,1799693221,3,绵~羊~料~理~,0,1629193476
0,怪味烤鱼yuu,保密,383691394,3,什么？野外求生的时候随便去宁夏吃了只羊[doge],0,1629193460
0,SparkleSky,男,545929251,4,快啊[藏狐],0,1629193482
0,彧汐-yuxi,女,176763172,5,！！！你来宁夏我都不知道！！！,0,1629193358
0,花小英flower,女,627355202,4,荒岛求生呢？[笑][笑][笑],0,1629193357
0,我有海绵短裙,保密,72982014,5,五分钟前那个弹幕发的大半夜看饿了我寻思，现在不是下午五点吗？[灵魂出窍][灵魂出窍][灵魂出窍],0,1629193278
0,一只卡吹a,女,550412373,3,绵羊料理表示很淦[doge],0,1629193202
0,隔壁老van皮,保密,20708979,5,派派嘿嘿嘿[给心心]我的派派[给心心]嘿嘿嘿我的派派[给心心]嘿嘿嘿我的派派什么？居然没有帅小伙？取关了取关了[doge],0,1629193101
0,草滩猫大爷,男,20971064,6,海南到宁夏通船了？[藏狐],0,1629192760
0,辛巳年陆月,保密,425472104,3,热乎的,0,1629192778
0,带你揽星辰,保密,182829523,4,2分钟,0,1629192777
0,帅小伙儿童,保密,372648058,4,两分钟！！[热词系列_热乎],0,1629192760
0,布丁喜欢某某幻幻,女,93657817,5,好家伙，荒岛求生不是一集就回来了吧？,0,1629192747
0,渡渡渡阿渡,女,310684498,5,帅小伙，你不是荒野求生么,0,1629192744
0,江绾绾a,女,412250153,4,耶耶耶,0,1629192740
0,女少口阿禾中子,保密,651056384,4,其实蛋黄派算🐵里帅的了,0,1629192733
0,路障puse,女,437417817,4,三连吗谢谢,0,1629192727
0,一只狗卷,保密,514621136,4,刚刚耶,0,1629192748
0,纯白の樱花瓣,保密,356624343,3,荒野求生临时决定变成荒野吃羊了[doge],0,1629192715
0,红R绿G蓝B,保密,283791933,5,三连吗谢谢不可能,0,1629192697
0,迟无_,男,179456706,5,今天是衰小伙吗[脱单doge],0,1629192693
0,職业老分母,女,363252618,4,标题党，把帅小伙藏哪去了[doge][doge],0,1629192693
0,哈西辣马的马达啦,男,563264085,4,[热词系列_知识增加],0,1629192693
0,白鹬书生,保密,373865056,4,《帅小伙竟不如一只小羊吸引我》,0,1629192680
0,那一定就是伊兹酱,保密,587713503,4,所以求生没有第二期了吗[doge],0,1629192685
0,鹿鹿鹿鹿47,保密,74182386,5,你不是在海岛🏝️吗？哪来的羊啊,0,1629192673
0,RHUANGL,女,297708110,5,wow,0,1629192661
0,啊亨同学,保密,410274753,4,啊这，难道这就是荒野的第二天？[doge],0,1629192660
0,蜜柚果味饮料,保密,443232720,4,我去，我刚刚刷到小翔哥视频，一刷新，蛋黄派也是刚更新，我的天哪,0,1629192659
0,骗吃骗喝的小菊,保密,279739634,3,[热词系列_饮茶先啦][热词系列_饮茶先啦],0,1629192655
0,蜜雪冰城ISS空间站,男,441098659,4,你能体会抢到前排却说不出骚话的那种难受感吗？[藏狐],0,1629192655
0,佐手牵鼬手lalalaa,保密,512760968,3,震惊！猴子竟然对羊做出这种事。。。[doge],0,1629196354
0,德鲁-,保密,86496677,5,day2呢？,0,1629197524
0,兔子哥哥超暖,男,21142345,5,臭球[doge],0,1629245537
0,清茶伴月,男,6928312,5,派派这身高不打篮球浪费啊，打球肯定很帅,0,1629219163
0,林克脑研所,男,88846616,5,[12周年],0,1629219252
0,海曦乁Fatih,男,57513157,5,好像同款小米10至尊纪念版,0,1629217449
0,代昀岚,男,1710446012,2,不睡？,0,1629217075
0,xxYeight,保密,26425039,5,看饿了,0,1629213194
0,大哥千万别杀我啊,保密,438084874,4,啊，可恶为什么不是恰饭视频[脱单doge]，没有拼多多链接了[脱单doge][脱单doge],0,1629210595
0,with哈哈哈哈,女,476224819,4,求生都不敢拖更，[热词系列_泪目][doge],0,1629209633
0,是苹果爱桃子,保密,5260391,5,小羊好可爱啊！！！！！感觉后面吃羊肉都犯罪,0,1629208960
0,鱼yi,男,1704568398,3,看简介,0,1629207335
0,塑料瓶子_,保密,400212245,3,我好饿呜呜呜呜呜呜呜呜呜呜呜呜呜,0,1629207304
0,酒醉的祐子,保密,88701777,5,封面小绵羊好可爱,0,1629206345
0,幻听你在我耳边歪比,男,482492692,4,有妙,0,1629205615
0,雪卐玂冥,保密,266098475,5,"在这里有一件事一定要说明一下，不然小伙伴们可能不清楚：封面  羊     左一         未知  右一[doge]",0,1629205289
0,明炎月,保密,49997809,5,不舍，得吃了。,0,1629205175
0,清故宸凉zcl,保密,490432785,4,宁夏人狂喜,0,1629204405
0,快乐满分的小温,保密,99265353,5,不是在荒岛吗[doge],0,1629201971
0,小零零-,保密,498804211,2,开了大会员之后我就要横着走（即多评论[脱单doge]）,0,1629200994
0,南瓜不吃南瓜_,保密,401183724,3,原来羊真的是咩咩叫啊，第一次听见羊叫的我[哦呼],0,1629200459
0,手捧炸鸡嚯阔乐,男,337340224,5,[尴尬]荒野Day2呢[惊讶],0,1629200457
0,莫淇-,女,472482277,4,我的妈 如果先看见活的小羊的话我后面吃羊肉肯定下不去嘴[撇嘴]（别杠我别杠我个人观点  我真的觉得那只小羊好可爱）,0,1629200035
0,BLACKPINK家的小陈,女,1375653900,2,啊派你怎么没在荒岛,0,1629199552
0,healthぃ,保密,277939865,4,[热词系列_吹爆],0,1629199350
0,Blue的二穆,保密,269757401,4,七小时浓缩成六分钟[doge],0,1629198981
0,行为艺术家丿丶,保密,273442009,5,盐池人狂喜[喜欢][doge][doge],0,1629198949
0,DaiSuKiiiiiiii,保密,523521733,4,宁夏人狂喜[热词系列_好耶],0,1629198979
0,野槐-_-,男,166729822,4,宁夏滩羊宇宙无敌！,0,1629198531
0,两没了,男,275616196,3,我爱你，派派（虽然我是男的）[doge],0,1629198358
0,浯一,女,382256612,4,[打call],0,1629197173
0,HE虚空,男,138771883,5,@绵羊料理 大姨你怎么在这里[藏狐][藏狐][藏狐],0,1629197037
0,会挠人的喵,女,429511154,3,这个视频再次证明他有很多存货,0,1629196365
0,风偷青了一夏,保密,410906874,4,封面是两兄弟吗？长得好像啊[doge],0,1629196195
0,白拍,女,354029415,2,派派 怎么又回来了 说好的荒野记录 第二天呢,0,1629195982
0,不让摸的小猫咪,保密,193009587,3,47分钟！好烫吹吹~,0,1629195499
0,某衫,保密,243676821,5,三连吗谢谢[doge][doge][doge],0,1629195020
0,-七チ九-,保密,2072204645,2,上一秒可爱不忍心吃，下一秒这肉又嫩又香[脱单doge][doge][脱单doge](不亏是你__小伙),0,1629194878
0,戳爷的现任老公,男,646186638,2,羊都被“帅小伙”吓得说不出羊话了[doge][笑哭],0,1629194488
0,鼻屎拌飯加個蛋,保密,221059235,4,我要看荒岛求生,0,1629194157
0,温酒待得佳人归,保密,357473744,5,荒岛求生之异空间之宁夏滩羊喂食记,0,1629194134
0,曦曦net,女,499708501,4,本期妙点：4：43[doge],0,1629194077
0,顺流1984,保密,359178261,5,你不是在求生吗？,0,1629194081
0,凫债孖还,保密,393824130,4,目羊人[doge],0,1629194106
0,今天也吃了切片面包,保密,105763048,5,宁夏人狂喜！,0,1629194063
0,北冥养鱼户,男,1142604617,3,发荒野期间夹私货对于其他up不怎么好吧？[无语](单纯的个人看法不喜勿喷),0,1629194042
0,风花岚月,男,37526947,6,这么可爱吃多点,0,1629194024
0,Dorothy醣丝,保密,483427938,3,来了来了等了好久的我就说会有的,0,1629194032
0,Adore山木小猪,保密,494730930,4,我去，好早,0,1629194029
0,华晨宇老婆m,保密,387012589,4,荒野生存嘞？,0,1629193928
0,蓝色最好看,男,382417319,4,好家伙，刚从海岛回来就去宁夏,0,1629193559
0,一个石坝楼帅哥,女,306368198,5,封面吓到我了，捏妈,0,1629193552
0,我没有名字也没有节操,男,1702136549,2,我用一个帅小伙作为代价，读到我的评论,0,1629193557
0,姐de_訫禁止訪問,女,384626044,4,要不是评论时间我都不知道我今天这么早[藏狐]弹幕完全不像13min,0,1629193502
0,Kiennninnn,保密,299922429,4,贤宝宝，你怎么还不更荒岛[doge],0,1629193484
0,世界烧成平地,女,352403771,5,来宁夏怎么不和兄弟说[脱单doge]兄弟请你吃(不),0,1629193460
0,Lyyy_yyyJ,女,164536086,5,咩~[doge][doge],0,1629193361
0,吾名梓笙,男,75756745,4,4:42 妙啊,0,1629193276
0,九久玖-9,男,329350917,5,俺在固原市,0,1629193192
0,粗莓咩,女,385834265,3,蛋黄派🤤嘿嘿……蛋黄派🤤帅…小伙…嘿嘿🤤蛋黄派🤤霍霍霍,0,1629193209
0,毓酱qwq,女,382746771,4,为什么不是荒岛[脱单doge],0,1629193191
0,闫淼不是闫三水,女,416038923,5,猴还会吃羊肉吗[doge],0,1629193102
0,要我六个硬币心痛,保密,486929386,4,帅小伙,0,1629192755
0,我长的可抽象了呢,保密,1159941737,2,变成肥羊记录了？,0,1629192709
0,筱翗蕂,保密,351974110,4,我才不呢[傲娇],0,1629192691
0,自然如风qq,男,72331158,5,[doge],0,1629192687
0,誮樰,保密,411233106,4,荒岛求生呢[doge],0,1629192678
0,三奈桑,保密,10836773,6,前！,0,1629192662
0,桧木小天,男,37290401,5,嗯,0,1629192659
0,林洁宇,保密,286365624,4,魔鬼吗？你们这么快？[喜极而泣],0,1629192656
0,是黑贞吖,保密,45952362,5,可以来试试呼伦贝尔的草地羊[doge]配上韭菜花，再来一碗肉粥。。。。所以又是大半夜刷到。。。[罗小黑战记_生气],0,1629219631
0,x1zI0n,男,356212924,4,哇哦！,1,1629192630
0,一濑穆洋嗷,保密,383146298,5,宁夏人狂喜！,0,1629219938
0,一眼惊鸿半世_,男,485369604,3,12点刷到[阴险],0,1629217237
0,矮脚凹凸的云小姨,保密,484721792,3,宁夏人狂喜！有越来越多的人们可以注意到宁夏这个地方，了解宁夏的文化和特色美食，感谢丑小伙[热词系列_妙啊][热词系列_芜湖起飞][热词系列_爱了爱了],0,1629217056
0,咸鱼白菜拖拉机,男,293074778,5,我是宁夏人 但是我不喜欢吃羊肉 自家特色我都感受不了[doge],0,1629215264
0,康康康183,男,346689098,2,拼多多哪一家,0,1629215198
0,开心的小耗子,男,7222328,5,帅小伙，别再故意吸你的口水了，听的我好难受啊,0,1629214760
0,谁不是宝宝,保密,31353517,5,哪位大佬给个链接,0,1629214480
0,我才是坂琴的枕头,保密,184827,6,怎么没有发购买链接？？,0,1629214003
0,遇见他血量通通丶,男,517550396,4,小羊好可爱啊啊锕啊[大哭][大哭][大哭],0,1629213740
0,祝孩子,女,226756085,4,绝了,0,1629212042
0,曦之年,女,293791692,5,帅小伙到底在哪！,0,1629211588
0,西柚的生活记录,保密,387843243,4,宁夏本地人，个人觉得手抓羊肉最好吃的蘸料是蒜捣碎，放点醋，美得很[打call],0,1629210411
0,沉蛋,男,360557251,4,《🐒与🐑》[doge],0,1629207653
0,may颖颖颖,保密,124614773,5,竟然不上个链接？,0,1629206984
0,真就干拉白给嗷,保密,290145952,5,宁夏人狂喜[给心心][给心心][给心心],0,1629205869
0,阿力菇酱,保密,441917451,4,爱了爱了，舍不得吃……他的油脂分布的特别均匀哎呀……抬翔啦[藏狐][藏狐],0,1629203993
0,monster丶斑,男,26138223,5,链接呢？？？？？？,0,1629201679
0,叫我曦曦吧,女,580172111,4,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈笑死我弹幕亿羊迁徙（没有黑，5年千纸鹤）,0,1629200724
0,嘟儿嘟儿叶嗷,保密,305617198,4,04:44[doge]米4444达妙啊[藏狐],0,1629200451
0,yz2020705410yyds,保密,1952872015,2,两个小时,0,1629200281
0,continue丶Seven,男,357082603,4,无名羊1：你先上无名羊2：还是你先上吧无名羊3：都别上了等他进来弄死他,0,1629198708
0,挽星Sweet_,保密,82202054,5,冲,0,1629195861
0,阿鸽ee,女,515022179,4,省流大师：有秒[脱单doge][脱单doge][脱单doge],0,1629195792
0,1011号宇航员,保密,492740339,3,荒岛求生不会就求了一天吧[doge],0,1629195467
0,再会的天空,男,382363629,4,荒岛求生呢,0,1629195439
0,钻子这跟,保密,39161680,5,卧槽来宁夏了,0,1629195240
0,钻子这跟,保密,39161680,5,宁夏人狂喜,0,1629195248
0,花木扶疏间,保密,369653364,4,咩呀～,0,1629195032
0,T-Xer靈長,保密,12651852,5,求生有第二天我把头砍下。。。算了，话不要说太绝，万一呢[doge],0,1629194993
0,桢桢桢桢啊,保密,417403804,3,哦吼,0,1629195000
0,冬冬不敢唱,女,284167427,2,我承认我馋了，我嫉妒起了一只猴[藏狐],0,1629194957
0,一枚很逊的卤蛋,男,452200011,4,你好，啊派我有点怀疑你是坐船飘过来的,0,1629194939
0,草莓笨,女,662137091,2,第一次看up主视频，请问帅小伙第几秒出现,0,1629194349
0,潘同学咯,男,393724966,4,后排[脱单doge],0,1629194156
0,缘尘X,保密,30902956,5,岛上海鲜吃腻了，来换换口味,0,1629194113
0,养猪的瓜家赘婿,保密,401102195,5,丑小伙，我的荒岛求生第二集呢？[doge][大哭][大哭][大哭][洛天依9th_敲碗等][洛天依9th_气鼓鼓],0,1629194042
0,illution-,保密,1105135517,3,不得不说这恰饭质量还挺高的哈哈哈,0,1629194064
0,皮屎我快乐,保密,387236602,4,荒野2?,0,1629194044
0,sivan-nodasan,保密,20707832,5,新鲜热乎[doge],0,1629193958
0,千星c,保密,274920630,4,但凡拼多多别搞乱七八糟的骗流量方式，我都会很喜欢。是真的恶心,0,1629193931
0,林舒楠楠子,保密,698430435,2,不是在荒野生存吗[疑惑],0,1629193463
0,紫粒,保密,394382502,4,宁夏滩求生,0,1629193206
0,祖安沙雕,男,569085225,4,手把羊肉可以做成脚把牛肉吗[doge],0,1629193102
0,邪恶的Z世代,保密,2095074430,2,荒野求生变吃羊合集[doge],0,1629192711
0,闯入夏日晚风,保密,360609653,4,来自宁夏人的狂喜[打call][打call][打call],0,1629192689
0,钢炼永远的神,男,45606121,5,荒野一天放弃,0,1629192649
0,Sou_藏家,保密,1381003742,3,1播放，63点赞，绝了,0,1629192647
0,青雉lemon,女,290357497,3,刚刚[藏狐],0,1629192652
0,Eden呐,保密,62506194,5,热乎,0,1629192651
0,小菲晚安啦,女,631103912,4,地理题,0,1629192650
0,想做原际画的物料策划,保密,360263613,4,前排！,0,1629192649
0,沧海一粒WAML,保密,253801038,5,荒岛生活GKD[doge],0,1629192649
0,崽子啊-啊,男,349575894,4,荒野求生呢,0,1629192647
0,井井l,女,362161571,3,宁夏人来了,0,1629193219
0,lion媛,保密,12626051,5,三秒钟 我要派派背包的链接,0,1629194868
0,克约德尔,男,663017128,3,@绵羊料理,0,1629200841
0,菜621,男,567689780,3,听说只要来的早，傻子也能上热评[藏狐],0,1629193382
0,向东的风界海未眠,保密,380949643,4,羊：这货长得那么丑  手里的草肯定难吃的一匹,0,1629193361
0,花怼,保密,1054918294,3,咩呀咩呀咩呀,0,1629245680
0,草莓牛油果奶,女,314978452,5,有链接吗？那家店的好？？,0,1629244008
0,恰柠檬的竹秋十七,男,27447886,6,《人和动物的区别，在于会不会使用工具[doge]》,0,1629218100
0,暗黑臭鼬猫猫头,女,13587226,6,荒岛求生之 抓到了小绵羊,0,1629215376
0,还在找自己的小李,男,102634601,5,这波啊这波是穿越了[doge],0,1629214746
0,-冉君-,女,31339301,6,小羊羔好可爱,0,1629214769
0,小电视之魑魅魍魉,男,1234479494,3,什么时候向前冲！,0,1629214544
0,铭匠广告,男,356842204,4,封面吓我一跳，在荒岛捉到羊？鲁滨逊吗？,0,1629214486
0,星辰迷惘,男,306993225,4,宁夏的招呼一声[doge][doge],0,1629213781
0,淮河路小佩琪,男,15697787,4,突然觉得小羊和蛋黄派长的有点像[微笑],0,1629213665
0,做个温暖善良的人,男,161781437,5,[doge]宁夏人表示谦虚一波,0,1629211618
0,鵺凉神,保密,15744021,6,买羊地址不发一下？[doge][doge],0,1629211302
0,睡不饱嗷嗷,保密,384824924,4,咩～啊～,0,1629202005
0,流影大V,保密,1028106658,2,都说你是一个标题党他们都是乱说的你与帅小伙没有区别只是差一个帅子！😌😌😌,0,1629201841
0,澪弦,保密,398598740,4,封面为什么是UP主被🐵掐着[doge],0,1629200171
0,bobomigi,男,14347644,6,可爱是真可爱，好吃是真好吃，再抓一只！[藏狐],0,1629200035
0,linz011,男,42824498,4,哦蹲一个链接,0,1629200066
0,空白は敗北しなかった,保密,410459908,5,你丫不是在荒岛求生吗[doge],0,1629198956
0,百里钦靖,男,470680077,3,我！对！这！玩意！过敏！啊啊啊 啊啊啊好想吃！,0,1629198739
0,BKPP是真的噻,女,1226401911,2,不是在荒岛上吗？[tv_doge],0,1629194978
0,小猫不逮H,保密,413208350,4,羊圈里 进了猴[妙啊],0,1629194531
0,河马的长颈鹿,保密,395818671,5,吃水煮羊肉蘸料必要是蒜蓉加酱油加耗油，蒜酱yyds,0,1629194494
0,小张飞多个勇,保密,21765027,6,荒岛求生呢？？？[歪嘴],0,1629194386
0,角落绿眼,保密,265587390,2,派派 加油！,0,1629193511
0,一路遥遥,女,518344467,3,哪里有帅小伙[doge],0,1629193511
0,虹口贺娘娘a,保密,693180675,3,你不是在荒岛求生吗？[嗑瓜子],0,1629193502
0,爱吃零食的鳝同学,女,141811014,5,银川人狂喜！[打call][打call][打call],0,1629193504
0,柳岸殇雪,保密,7411457,5,荒野生活？[doge],0,1629193276
0,JR魇,保密,445649592,2,[藏狐],0,1629192649
0,晴光yan,保密,1661336042,3,刚刚,0,1629192649
0,O丶six,保密,434516928,5,别忘下划拉了彦祖[doge],0,1629192648
0,outfotheocean,男,247808039,4,看来第二天没活下来[大哭],0,1629192646
0,淡了浮华,男,671465720,3,爷的荒野求生没了？爷青结,0,1629192650
0,晴愫-,男,41378930,5,出息了[脱单doge],0,1629192649
0,南瓜木可,保密,504704443,3,耶耶耶,0,1629192646
0,sup渊星,保密,314098024,4,一播放两个赞[doge],0,1629192643
0,发育的卜萝,保密,232656826,3,一刷一个评论真好玩,0,1629192641
0,Dynamooooo,保密,391269465,4,荒野记录回来了？,0,1629192643
0,小小的萌新萌萌哒,保密,324262183,5,热乎[热词系列_热乎],0,1629192642
0,冻顶乌龙ddwl,保密,406072726,3,@绵羊料理,0,1629196605
0,溫酒叙余生卍,男,44392291,5,@绵羊料理,0,1629194536
0,你年轻时的大爷,保密,1425733319,3,说好的荒岛求生呢，怎么吃羊肉去了,0,1629249200
0,你的故事现在正是起点,男,99952306,5,宁夏羊肉一点膻味没有，巨好吃[脱单doge],0,1629245227
0,羽幻君,保密,634781280,3,帅小伙的大会员到期了hhh,0,1629243829
0,我了哥啊,男,16656342,5,最近我们盐池老出来，哈哈哈哈感觉不太习惯了,0,1629219027
0,美腻的粉红,保密,27204400,5,真正帅小伙还在海南荒岛求生，所以这个不是帅小伙[原神_欸嘿],0,1629218233
0,旌与,保密,39271776,4,牧羊犬行为[doge],0,1629215200
0,M_Xing,保密,507928838,4,哎哎哎！羊和猴不能养一块的[doge][doge][doge],0,1629214545
0,给你一点甜甜iI,保密,355304830,4,给我就蒜！,0,1629214534
0,王者峡谷遛狗人,保密,287292336,4,猴儿哥不是应该在海南野外生存吗,0,1629213866
0,熊小的爱可,保密,104351031,5,啥时候来的宁夏！,0,1629213256
0,镶尘,保密,527289833,4,有素材之前不发,0,1629210980
0,江湖人称golang,保密,372343568,4,因为妻管盐啊,0,1629210105
0,双枪老太婆的枪,女,88215050,5,来了,0,1629209663
0,大号找不回来了啊啊啊,保密,596958602,4,没有大会员的蛋黄派就是屑[doge],0,1629208863
0,宇宙大脸姨,女,367507976,4,手抓羊肉！！！,0,1629207867
0,Lucky_Cause,女,435727574,4,臭小伙 你的大会员没了,0,1629198648
0,落在低处-,男,661377362,3,宁夏人狂喜,0,1629197141
0,得嘞儿,女,86438716,5,明明可以去宁夏一期，做手把肉一期的[doge][doge]丑小伙良心发现了[doge][doge],0,1629197152
0,巴波儿奔奔波儿巴,保密,666638701,3,1:29,0,1629197150
0,山间寻雾启示,保密,321234429,4,《小卤鸭狂怒，竟因帅小伙做出这种事！！》,0,1629195995
0,鲜衣怒马静待繁花,女,1600498,5,我就想知道是拼多多哪家店买的？？,0,1629195997
0,ari_z2002,女,633065024,4,封面小羊怎么这么像三木[热词系列_知识增加],0,1629195047
0,陈晨是CC,男,288335852,4,good,0,1629195039
0,发呆の源桑,男,142579369,5,@Memory_Forget 真的吗[星星眼][星星眼],0,1629194904
0,隐居随心,男,19887028,5,我先来，丑小伙[doge],0,1629192676
0,令狐艳血,男,435388908,4,[藏狐],0,1629192676
0,-玖贰陆-,女,302549590,5,噢耶刚刚,0,1629192659
0,芝加哥一号,男,581807707,4,爷要看荒野求生[傲娇],0,1629192658
0,小森森sensen,男,618893386,3,刚刚,0,1629192657
0,徐马也vs三文鱼,保密,1751449585,2,帅小伙你好[OK],0,1629192654
0,我不会喵帕斯,保密,699969881,3,[doge],0,1629192654
0,匕禾在左,保密,202162061,4,刚刚,0,1629192651
0,正义使者-肖万,保密,1796868471,3,又被骗了[藏狐],0,1629192647
0,Galaxyyyf,男,234024461,4,热乎的,0,1629192651
0,舒蕾甜甜杏仁,保密,1748648892,2,来了,0,1629192649
0,深夜食堂四星大厨,保密,555878871,2,前排,0,1629192645
0,southern南风,女,692761741,3,前排,0,1629192633
0,煎煎莓莓,女,506950906,4,好家伙[脱单doge]还有存货呢[脱单doge],0,1629192632
0,爱吃橙子的柠檬精,男,400864311,5,荒野记录第二天：食物是宁夏滩羊,0,1629192638
0,千树怜l,男,354112042,5,封面认成丁真,0,1629193308
0,AAAlexander_,保密,431338574,3,笑死我了 荒岛上还有这个,0,1629192845
0,戚博km,保密,495008281,3,求生,0,1629247278
0,小玥珥,保密,274934061,5,欢迎来到宁夏！[打call],0,1629247205
0,天马诗羽,保密,14356576,5,天呐。。我到现在居然还没有关注蛋黄派[辣眼睛][辣眼睛][辣眼睛],0,1629244062
0,sakuramffm,保密,473876518,4,本期是牧羊犬[doge],0,1629219968
0,路由器之父,保密,272912598,3,对此视频我有以下几种看法[doge]ı||ııı||ı| 10”                                                          展开,0,1629218034
0,是吱吱吖,女,7690866,5,初生羊犊不怕猪[doge],0,1629217523
0,喝一肛老酒,保密,90395242,5,来之前也不给咱说一声[doge]你看你，这人。。。,0,1629215941
0,鬼灯鬼灯揍人超疼,女,397745800,4,我就喜欢看你吃饭，啥都能吸溜[脱单doge][脱单doge][脱单doge],0,1629213198
0,bili_45003593961,保密,477562188,2,丑小伙[doge],0,1629211426
0,大金狼,男,65833161,5,你大会员呢,0,1629211418
0,一颗粉红洋葱湊Aqua,保密,22847832,5,你不是去荒野求生了吗，怎么荒到去坐飞机了,0,1629209899
0,殁懿罢了,保密,610873117,4,逐渐大漠蜀黍化[doge],0,1629208588
0,胖虎顶得住,保密,444991010,5,不是，链接呢？？？？没链接买个锤子啊[doge],0,1629208036
0,Alice的55赫兹,男,421361948,4,宁夏的羊肉，吴忠的美食，论吃还是要来宁夏吴忠！[捂眼][捂眼],0,1629205295
0,ablcc丶橙子,保密,52373774,5,手抓羊肉很香，汤料包只需要几片姜片和花椒就可以了，用高压锅煮出来的羊肉汤很好喝，蘸料是干料，辣椒加盐加孜然。,0,1629199747
0,易杨酱,保密,26334403,5,不三连，不客气,0,1629199272
0,可莉只爱77,保密,395962101,4,盐为什么不用勺子而用手呢[doge],0,1629195869
0,lsdkja,保密,412754053,5,还以为在荒岛上吃到了正宗的宁夏滩羊肉[doge][doge],0,1629195815
0,小狗晕倒,女,198264549,4,派和羊长得好像[热词系列_知识增加],0,1629195796
0,ZW麇鎏,男,188805737,5,料理绵羊[脱单doge],0,1629194978
0,海绵花花宝宝宝,保密,692746549,3,来了,0,1629192678
0,思凡krys,保密,217896956,3,一分钟 前排,0,1629192677
0,思雨爱吃饭,女,1294771987,3,刚刚发的就几百赞！,0,1629192673
0,Handsome_ex,保密,495094727,4,这个羊保熟嘛,0,1629192670
0,葛高特,保密,285804316,5,荒野真就一期吗,0,1629192670
0,z丶blue,保密,335727498,3,刚刚,0,1629192660
0,别打这就走,保密,27094907,5,你不是在求生吗[藏狐][藏狐],0,1629192655
0,识律强无敌,保密,387833209,5,前排[doge],0,1629192644
0,彩虹雨_Alone,男,44240890,4,6,0,1629192642
0,花妍小可爱,男,110943405,5,已经失败了吗？,0,1629192638
0,孤子心,保密,437268852,5,我第一个三连[OK][OK][OK]求置顶,0,1629192636
0,十趣有趣,女,226689261,4,好的 我第一！,0,1629192636
0,留白和啊,女,94614728,5,荒岛求生好看的,0,1629192635
0,669wm,男,591122117,4,我的荒野求生呢[藏狐],0,1629192644
0,活在梦里的杨大帅,男,24937930,5,刚刚[藏狐],0,1629192633
0,blili2021718,保密,2040384859,2,[doge],0,1629192633
0,想吃苹果de梁非凡,保密,95790193,4,前排？吗？,0,1629199336
0,陆有泽,保密,510614835,4,如何激怒一个内蒙人：全国最好吃的羊肉在宁夏[妙啊],0,1629202673
0,蜜雪冰城怀旧站,保密,456178687,4,@绵羊料理,0,1629207780
0,查理苏摘桃未婚妻,女,521671592,4,@绵羊料理,0,1629198335
0,浯の翌,男,415871518,4,@绵羊料理,0,1629194090
0,顾城氏,男,341718801,3,@绵羊料理,0,1629193951
0,我和哆啦A梦是朋友,男,403441756,4,烤包子，铁板烧，滩羊肉,0,1629194616
0,安安安然然然_,保密,247284883,3,羊长得跟你好像啊，要不你到羊圈里照张相,0,1629212129
0,借风流云真君,男,424071318,4,你是不是跟波桑一起去的,0,1629197977
0,老衲当年有头发,男,612446897,3,[辣眼睛]网上差不多一百一斤！,0,1629245896
0,__轻舟,保密,438606505,4,不是还在荒野求生吗,0,1629227362
0,怪研の日常,男,221121976,5,看完了我都没搞懂到底是拼多多的广告，还是店家的广告，找了半天连店家的链接都没发[笑哭][笑哭],0,1629223866
0,独rb不如众rb,保密,641698445,3,🐵:漂洋过海来见你🐏:咩咩咩～,0,1629218330
0,年年喜烊烊,女,334141857,4,和波桑撞了,0,1629214705
